Date, fToken NAV, xToken NAV
2018-06-03, 8.462713936430317848, 142.79156479217603912
2018-06-04, 8.131051344743276283, 136.489975550122249389
2018-06-05, 8.327872860635696821, 140.229584352078239609
2018-06-06, 8.310513447432762836, 139.899755501222493887
2018-06-07, 8.278484107579462102, 139.291198044009779951
2018-06-08, 8.217726161369193154, 138.136797066014669926
2018-06-09, 8.154400977995110024, 136.933618581907090464
2018-06-10, 7.321149144254278728, 121.101833740831295844
2018-06-11, 7.399755501222493887, 122.595354523227383863
2018-06-12, 6.940831295843520782, 113.875794621026894865
2018-06-13, 6.719315403422982885, 109.666992665036674816
2018-06-14, 7.253911980440097799, 119.824327628361858191
2018-06-15, 6.859046454767726161, 112.321882640586797066
2018-06-16, 6.979584352078239608, 114.612102689486552568
2018-06-17, 6.969682151589242053, 114.423960880195599022
2018-06-18, 7.226039119804400977, 119.294743276283618582
2018-06-19, 7.483129584352078239, 124.179462102689486553
2018-06-20, 7.45256723716381418, 123.598777506112469438
2018-06-21, 7.324083129584352078, 121.157579462102689486
2018-06-22, 6.5480440097799511, 106.412836185819070904
2018-06-23, 6.708924205378973105, 109.469559902200488997
2018-06-24, 6.459779951100244498, 104.735819070904645477
2018-06-25, 6.504034229828850855, 105.576650366748166259
2018-06-26, 6.145476772616136919, 98.764058679706601467
2018-06-27, 6.296210268948655256, 101.627995110024449878
2018-06-28, 6.034474327628361858, 96.655012224938875305
2018-06-29, 6.21295843520782396, 100.046210268948655257
2018-06-30, 6.441442542787286063, 104.387408312958435208
2018-07-01, 6.418704156479217603, 103.955378973105134475
2018-07-02, 6.723227383863080684, 109.741320293398533007
2018-07-03, 6.544865525672371638, 106.352444987775061124
2018-07-04, 6.607823960880195599, 107.548655256723716381
2018-07-05, 6.612102689486552567, 107.629951100244498777
2018-07-06, 6.637163814180929095, 108.106112469437652812
2018-07-07, 6.822738386308068459, 111.632029339853300734
2018-07-08, 6.842298288508557457, 112.003667481662591687
2018-07-09, 6.665281173594132029, 108.640342298288508557
2018-07-10, 6.188386308068459657, 99.579339853300733497
2018-07-11, 6.355378973105134474, 102.752200488997555012
2018-07-12, 6.174572127139364303, 99.31687041564792176
2018-07-13, 6.190953545232273838, 99.628117359413202934
2018-07-14, 6.207212713936430317, 99.937041564792176039
2018-07-15, 6.394009779951100244, 103.486185819070904645
2018-07-16, 6.745721271393643031, 110.168704156479217604
2018-07-17, 7.000366748166259168, 115.006968215158924206
2018-07-18, 6.753422982885085574, 110.315036674816625917
2018-07-19, 6.626039119804400977, 107.894743276283618582
2018-07-20, 6.379339853300733496, 103.20745721271393643
2018-07-21, 6.541809290953545232, 106.294376528117359413
2018-07-22, 6.485574572127139364, 105.225916870415647922
2018-07-23, 6.388997555012224938, 103.390953545232273839
2018-07-24, 6.753178484107579462, 110.31039119804400978
2018-07-25, 6.655623471882640586, 108.456845965770171149
2018-07-26, 6.540831295843520782, 106.275794621026894865
2018-07-27, 6.637163814180929095, 108.106112469437652812
2018-07-28, 6.622738386308068459, 107.832029339853300734
2018-07-29, 6.596943765281173594, 107.341931540342298288
2018-07-30, 6.480195599022004889, 105.12371638141809291
2018-07-31, 6.185452322738386308, 99.523594132029339853
2018-08-01, 6.029584352078239608, 96.562102689486552568
2018-08-02, 5.920904645476772616, 94.497188264058679706
2018-08-03, 6.007579462102689486, 96.144009779951100245
2018-08-04, 5.875550122249388753, 93.635452322738386308
2018-08-05, 5.897921760391198044, 94.060513447432762836
2018-08-06, 5.850977995110024449, 93.168581907090464548
2018-08-07, 5.522004889975550122, 86.918092909535452322
2018-08-08, 5.248410757946210268, 81.71980440097799511
2018-08-09, 5.349755501222493887, 83.645354523227383863
2018-08-10, 4.946332518337408312, 75.980317848410757947
2018-08-11, 4.787775061124694376, 72.967726161369193154
2018-08-12, 4.789364303178484107, 72.997921760391198044
2018-08-13, 4.373227383863080684, 65.091320293398533007
2018-08-14, 4.315647921760391198, 63.997310513447432762
2018-08-15, 4.337775061124694376, 64.417726161369193154
2018-08-16, 4.40452322738386308, 65.685941320293398533
2018-08-17, 4.781907090464547677, 72.856234718826405868
2018-08-18, 4.526039119804400977, 67.994743276283618582
2018-08-19, 4.56784841075794621, 68.789119804400977995
2018-08-20, 4.210024449877750611, 61.990464547677261613
2018-08-21, 4.341198044009779951, 64.482762836185819071
2018-08-22, 4.20647921760391198, 61.923105134474327628
2018-08-23, 4.272493887530562347, 63.177383863080684596
2018-08-24, 4.339486552567237163, 64.450244498777506113
2018-08-25, 4.298166259168704156, 63.665158924205378973
2018-08-26, 4.252689486552567237, 62.801100244498777506
2018-08-27, 4.420660146699266503, 65.99254278728606357
2018-08-28, 4.511124694376528117, 67.71136919315403423
2018-08-29, 4.433007334963325183, 66.227139364303178484
2018-08-30, 4.37823960880195599, 65.186552567237163814
2018-08-31, 4.346699266503667481, 64.587286063569682152
2018-09-01, 4.501955990220048899, 67.537163814180929096
2018-09-02, 4.507090464547677261, 67.634718826405867971
2018-09-03, 4.428117359413202933, 66.134229828850855746
2018-09-04, 4.389364303178484107, 65.397921760391198044
2018-09-05, 3.681907090464547677, 51.956234718826405868
2018-09-06, 3.699877750611246943, 52.297677261613691932
2018-09-07, 3.530929095354523227, 49.08765281173594132
2018-09-08, 3.308312958435207823, 44.857946210268948656
2018-09-09, 3.294987775061124694, 44.604767726161369193
2018-09-10, 3.307579462102689486, 44.844009779951100245
2018-09-11, 3.163447432762836185, 42.105501222493887531
2018-09-12, 3.134596577017114914, 41.557334963325183374
2018-09-13, 3.484229828850855745, 48.200366748166259169
2018-09-14, 3.467237163814180929, 47.877506112469437652
2018-09-15, 3.610146699266503667, 50.592787286063569682
2018-09-16, 3.591809290953545232, 50.244376528117359413
2018-09-17, 3.295721271393643031, 44.618704156479217604
2018-09-18, 3.448899755501222493, 47.529095354523227384
2018-09-19, 3.46491442542787286, 47.833374083129584352
2018-09-20, 3.643398533007334963, 51.224572127139364303
2018-09-21, 3.928850855745721271, 56.648166259168704156
2018-09-22, 3.842665036674816625, 55.010635696821515893
2018-09-23, 3.887163814180929095, 55.856112469437652812
2018-09-24, 3.687408312958435207, 52.060757946210268949
2018-09-25, 3.579584352078239608, 50.012102689486552568
2018-09-26, 3.517970660146699266, 48.841442542787286064
2018-09-27, 3.699511002444987775, 52.290709046454767726
2018-09-28, 3.597677261613691931, 50.355867970660146699
2018-09-29, 3.724083129584352078, 52.757579462102689486
2018-09-30, 3.739486552567237163, 53.050244498777506113
2018-10-01, 3.716625916870415647, 52.615892420537897311
2018-10-02, 3.648777506112469437, 51.326772616136919316
2018-10-03, 3.577383863080684596, 49.970293398533007335
2018-10-04, 3.601711491442542787, 50.432518337408312958
2018-10-05, 3.673716381418092909, 51.800611246943765281
2018-10-06, 3.636552567237163814, 51.094498777506112469
2018-10-07, 3.648410757946210268, 51.31980440097799511
2018-10-08, 3.683374083129584352, 51.984107579462102689
2018-10-09, 3.664669926650366748, 51.628728606356968215
2018-10-10, 3.633618581907090464, 51.038753056234718826
2018-10-11, 3.202200488997555012, 42.841809290953545232
2018-10-12, 3.272860635696821515, 44.184352078239608802
2018-10-13, 3.304889975550122249, 44.792909535452322738
2018-10-14, 3.245599022004889975, 43.666381418092909536
2018-10-15, 3.400366748166259168, 46.606968215158924206
2018-10-16, 3.411369193154034229, 46.816014669926650367
2018-10-17, 3.384229828850855745, 46.300366748166259169
2018-10-18, 3.335207823960880195, 45.368948655256723716
2018-10-19, 3.344987775061124694, 45.554767726161369193
2018-10-20, 3.377872860635696821, 46.179584352078239609
2018-10-21, 3.370904645476772616, 46.047188264058679706
2018-10-22, 3.360268948655256723, 45.845110024449877751
2018-10-23, 3.358679706601466992, 45.814914425427872861
2018-10-24, 3.353300733496332518, 45.712713936430317848
2018-10-25, 3.340709046454767726, 45.473471882640586797
2018-10-26, 3.35354523227383863, 45.717359413202933986
2018-10-27, 3.362836185819070904, 45.893887530562347188
2018-10-28, 3.374694376528117359, 46.119193154034229829
2018-10-29, 3.275427872860635696, 44.23312958435207824
2018-10-30, 3.288141809290953545, 44.474694376528117359
2018-10-31, 3.307701711491442542, 44.846332518337408313
2018-11-01, 3.320048899755501222, 45.080929095354523227
2018-11-02, 3.341931540342298288, 45.496699266503667482
2018-11-03, 3.324816625916870415, 45.171515892420537897
2018-11-04, 3.467970660146699266, 47.891442542787286064
2018-11-05, 3.449266503667481662, 47.536063569682151589
2018-11-06, 3.572982885085574572, 49.88667481662591687
2018-11-07, 3.550855745721271393, 49.466259168704156479
2018-11-08, 3.471393643031784841, 47.95647921760391198
2018-11-09, 3.442909535452322738, 47.415281173594132029
2018-11-10, 3.470782396088019559, 47.944865525672371639
2018-11-11, 3.465770171149144254, 47.849633251833740831
2018-11-12, 3.452200488997555012, 47.591809290953545232
2018-11-13, 3.384107579462102689, 46.2980440097799511
2018-11-14, 3.073471882640586797, 40.395965770171149144
2018-11-15, 3.086919315403422982, 40.651466992665036675
2018-11-16, 3.007579462102689486, 39.144009779951100245
2018-11-17, 3.008679706601466992, 39.164914425427872861
2018-11-18, 3.05, 39.95
2018-11-19, 2.675183374083129584, 32.828484107579462103
2018-11-20, 2.459290953545232273, 28.726528117359413203
2018-11-21, 2.54706601466992665, 30.394254278728606357
2018-11-22, 2.406723716381418092, 27.727750611246943766
2018-11-23, 2.384596577017114914, 27.307334963325183374
2018-11-24, 2.246699266503667481, 24.687286063569682152
2018-11-25, 2.297310513447432762, 25.648899755501222494
2018-11-26, 2.20745721271393643, 23.941687041564792176
2018-11-27, 2.228850855745721271, 24.348166259168704156
2018-11-28, 2.390709046454767726, 27.423471882640586797
2018-11-29, 2.322738386308068459, 26.132029339853300734
2018-11-30, 2.26491442542787286, 25.033374083129584352
2018-12-01, 2.328117359413202933, 26.234229828850855746
2018-12-02, 2.302933985330073349, 25.755745721271393643
2018-12-03, 2.210635696821515892, 24.002078239608801956
2018-12-04, 2.227750611246943765, 24.32726161369193154
2018-12-05, 2.131784841075794621, 22.503911980440097799
2018-12-06, 1.989119804400977995, 19.793276283618581907
2018-12-07, 2.030195599022004889, 20.57371638141809291
2018-12-08, 2.000122249388753056, 20.002322738386308068
2018-12-09, 2.034352078239608801, 20.652689486552567238
2018-12-10, 1.990831295843520782, 19.825794621026894865
2018-12-11, 1.963080684596577017, 19.298533007334963325
2018-12-12, 1.989119804400977995, 19.793276283618581907
2018-12-13, 1.943398533007334963, 18.924572127139364303
2018-12-14, 1.914669926650366748, 18.378728606356968215
2018-12-15, 1.915036674816625916, 18.385696821515892421
2018-12-16, 1.923716381418092909, 18.550611246943765281
2018-12-17, 2.046577017114914425, 20.884963325183374083
2018-12-18, 2.13471882640586797, 22.559657701711491443
2018-12-19, 2.114425427872860635, 22.174083129584352078
2018-12-20, 2.3, 25.7
2018-12-21, 2.217114914425427872, 24.125183374083129585
2018-12-22, 2.319193154034229828, 26.064669926650366749
2018-12-23, 2.484474327628361858, 29.205012224938875305
2018-12-24, 2.600366748166259168, 31.406968215158924206
2018-12-25, 2.474816625916870415, 29.021515892420537897
2018-12-26, 2.494987775061124694, 29.404767726161369193
2018-12-27, 2.301344743276283618, 25.725550122249388753
2018-12-28, 2.572616136919315403, 30.879706601466992665
2018-12-29, 2.539975550122249388, 30.259535452322738387
2018-12-30, 2.596577017114914425, 31.334963325183374083
2018-12-31, 2.495721271393643031, 29.418704156479217604
2019-01-01, 2.60843520782396088, 31.560268948655256723
2019-01-02, 2.776528117359413202, 34.754034229828850856
2019-01-03, 2.699877750611246943, 33.297677261613691932
2019-01-04, 2.77334963325183374, 34.693643031784841076
2019-01-05, 2.785207823960880195, 34.918948655256723716
2019-01-06, 2.806112469437652811, 35.316136919315403423
2019-01-07, 2.741320293398533007, 34.085085574572127139
2019-01-08, 2.721149144254278728, 33.701833740831295844
2019-01-09, 2.727628361858190709, 33.824938875305623471
2019-01-10, 2.445354523227383863, 28.461735941320293398
2019-01-11, 2.438264058679706601, 28.327017114914425428
2019-01-12, 2.423105134474327628, 28.038997555012224939
2019-01-13, 2.31295843520782396, 25.946210268948655257
2019-01-14, 2.469315403422982885, 28.916992665036674816
2019-01-15, 2.366992665036674816, 26.972860635696821516
2019-01-16, 2.392909535452322738, 27.465281173594132029
2019-01-17, 2.398166259168704156, 27.565158924205378973
2019-01-18, 2.361246943765281173, 26.863691931540342298
2019-01-19, 2.405745721271393643, 27.709168704156479217
2019-01-20, 2.335574572127139364, 26.375916870415647922
2019-01-21, 2.316381418092909535, 26.011246943765281174
2019-01-22, 2.343520782396088019, 26.526894865525672372
2019-01-23, 2.324816625916870415, 26.171515892420537897
2019-01-24, 2.322982885085574572, 26.13667481662591687
2019-01-25, 2.305256723716381418, 25.799877750611246943
2019-01-26, 2.305990220048899755, 25.813814180929095355
2019-01-27, 2.261246943765281173, 24.963691931540342298
2019-01-28, 2.189364303178484107, 23.597921760391198044
2019-01-29, 2.171638141809290953, 23.261124694376528117
2019-01-30, 2.215525672371638141, 24.094987775061124695
2019-01-31, 2.193276283618581907, 23.672249388753056234
2019-02-01, 2.194376528117359413, 23.693154034229828851
2019-02-02, 2.236185819070904645, 24.487530562347188264
2019-02-03, 2.19511002444987775, 23.707090464547677262
2019-02-04, 2.196821515892420537, 23.73960880195599022
2019-02-05, 2.195843520782396088, 23.721026894865525672
2019-02-06, 2.163569682151589242, 23.107823960880195599
2019-02-07, 2.161735941320293398, 23.072982885085574572
2019-02-08, 2.342053789731051344, 26.49902200488997555
2019-02-09, 2.343276283618581907, 26.522249388753056234
2019-02-10, 2.415158924205378973, 27.888019559902200489
2019-02-11, 2.361491442542787286, 26.868337408312958435
2019-02-12, 2.377017114914425427, 27.16332518337408313
2019-02-13, 2.376039119804400977, 27.144743276283618582
2019-02-14, 2.359535452322738386, 26.83117359413202934
2019-02-15, 2.372127139364303178, 27.070415647921760391
2019-02-16, 2.386063569682151589, 27.335207823960880195
2019-02-17, 2.51784841075794621, 29.839119804400977995
2019-02-18, 2.667970660146699266, 32.691442542787286064
2019-02-19, 2.644376528117359413, 32.243154034229828851
2019-02-20, 2.699388753056234718, 33.288386308068459658
2019-02-21, 2.66295843520782396, 32.596210268948655257
2019-02-22, 2.69315403422982885, 33.169926650366748167
2019-02-23, 2.826161369193154034, 35.69706601466992665
2019-02-24, 2.510757946210268948, 29.704400977995110025
2019-02-25, 2.582640586797066014, 31.070171149144254279
2019-02-26, 2.55843520782396088, 30.610268948655256723
2019-02-27, 2.543765281173594132, 30.331540342298288508
2019-02-28, 2.544009779951100244, 30.336185819070904645
2019-03-01, 2.546943765281173594, 30.391931540342298288
2019-03-02, 2.517603911980440097, 29.834474327628361858
2019-03-03, 2.486552567237163814, 29.244498777506112469
2019-03-04, 2.431051344743276283, 28.189975550122249389
2019-03-05, 2.566259168704156479, 30.758924205378973105
2019-03-06, 2.574816625916870415, 30.921515892420537897
2019-03-07, 2.565158924205378973, 30.738019559902200489
2019-03-08, 2.522860635696821515, 29.934352078239608802
2019-03-09, 2.567603911980440097, 30.784474327628361858
2019-03-10, 2.546210268948655256, 30.377995110024449878
2019-03-11, 2.514303178484107579, 29.77176039119804401
2019-03-12, 2.523471882640586797, 29.945965770171149144
2019-03-13, 2.503422982885085574, 29.565036674816625917
2019-03-14, 2.506356968215158924, 29.62078239608801956
2019-03-15, 2.562469437652811735, 30.686919315403422983
2019-03-16, 2.617359413202933985, 31.729828850855745721
2019-03-17, 2.587897310513447432, 31.170048899755501223
2019-03-18, 2.574938875305623471, 30.923838630806845966
2019-03-19, 2.588264058679706601, 31.177017114914425428
2019-03-20, 2.595965770171149144, 31.323349633251833741
2019-03-21, 2.54315403422982885, 30.319926650366748167
2019-03-22, 2.561002444987775061, 30.659046454767726161
2019-03-23, 2.568948655256723716, 30.810024449877750611
2019-03-24, 2.554889975550122249, 30.542909535452322738
2019-03-25, 2.526039119804400977, 29.994743276283618582
2019-03-26, 2.529339853300733496, 30.05745721271393643
2019-03-27, 2.60256723716381418, 31.448777506112469438
2019-03-28, 2.580440097799511002, 31.028361858190709046
2019-03-29, 2.6460880195599022, 32.275672371638141809
2019-03-30, 2.637408312958435207, 32.110757946210268949
2019-03-31, 2.626161369193154034, 31.89706601466992665
2019-04-01, 2.623716381418092909, 31.850611246943765281
2019-04-02, 2.913325183374083129, 37.353178484107579462
2019-04-03, 2.872249388753056234, 36.57273838630806846
2019-04-04, 2.824205378973105134, 35.659902200488997555
2019-04-05, 2.930317848410757946, 37.676039119804400978
2019-04-06, 2.926772616136919315, 37.608679706601466993
2019-04-07, 3.037408312958435207, 39.710757946210268949
2019-04-08, 3.109535452322738386, 41.08117359413202934
2019-04-09, 3.049511002444987775, 39.940709046454767726
2019-04-10, 3.070537897310513447, 40.340220048899755501
2019-04-11, 2.916136919315403422, 37.406601466992665037
2019-04-12, 2.908190709046454767, 37.255623471882640587
2019-04-13, 2.901833740831295843, 37.134841075794621027
2019-04-14, 2.955134474327628361, 38.147555012224938876
2019-04-15, 2.858924205378973105, 36.319559902200488997
2019-04-16, 2.933985330073349633, 37.745721271393643032
2019-04-17, 2.935941320293398533, 37.782885085574572127
2019-04-18, 3.028973105134474327, 39.550488997555012225
2019-04-19, 3.025061124694376528, 39.476161369193154034
2019-04-20, 3.023838630806845965, 39.45293398533007335
2019-04-21, 2.977017114914425427, 38.56332518337408313
2019-04-22, 2.997555012224938875, 38.953545232273838631
2019-04-23, 2.991320293398533007, 38.835085574572127139
2019-04-24, 2.92628361858190709, 37.599388753056234719
2019-04-25, 2.757579462102689486, 34.394009779951100245
2019-04-26, 2.775427872860635696, 34.73312958435207824
2019-04-27, 2.802933985330073349, 35.255745721271393643
2019-04-28, 2.772738386308068459, 34.682029339853300734
2019-04-29, 2.762591687041564792, 34.489242053789731051
2019-04-30, 2.860880195599022004, 36.356723716381418093
2019-05-01, 2.836308068459657701, 35.889853300733496333
2019-05-02, 2.840097799511002444, 35.961858190709046455
2019-05-03, 2.916014669926650366, 37.404278728606356968
2019-05-04, 2.878606356968215158, 36.69352078239608802
2019-05-05, 2.871271393643031784, 36.554156479217603912
2019-05-06, 2.991320293398533007, 38.835085574572127139
2019-05-07, 2.933496332518337408, 37.736430317848410758
2019-05-08, 2.973105134474327628, 38.488997555012224939
2019-05-09, 2.979584352078239608, 38.612102689486552568
2019-05-10, 3.005256723716381418, 39.099877750611246943
2019-05-11, 3.271515892420537897, 44.158801955990220049
2019-05-12, 3.201100244498777506, 42.820904645476772616
2019-05-13, 3.302322738386308068, 44.744132029339853301
2019-05-14, 3.560146699266503667, 49.642787286063569682
2019-05-15, 3.945476772616136919, 56.964058679706601467
2019-05-16, 4.132151589242053789, 60.510880195599022005
2019-05-17, 3.890097799511002444, 55.911858190709046455
2019-05-18, 3.761002444987775061, 53.459046454767726161
2019-05-19, 4.091797066014669926, 59.744144254278728607
2019-05-20, 3.983374083129584352, 57.684107579462102689
2019-05-21, 4.014180929095354523, 58.269437652811735941
2019-05-22, 3.874572127139364303, 55.61687041564792176
2019-05-23, 3.902933985330073349, 56.155745721271393643
2019-05-24, 3.954156479217603911, 57.128973105134474328
2019-05-25, 3.975183374083129584, 57.528484107579462103
2019-05-26, 4.186063569682151589, 61.535207823960880195
2019-05-27, 4.233129584352078239, 62.429462102689486553
2019-05-28, 4.214792176039119804, 62.081051344743276284
2019-05-29, 4.193276283618581907, 61.672249388753056234
2019-05-30, 4.010880195599022004, 58.206723716381418093
2019-05-31, 4.170904645476772616, 61.247188264058679706
2019-06-01, 4.136919315403422982, 60.601466992665036675
2019-06-02, 4.191320293398533007, 61.635085574572127139
2019-06-03, 3.967114914425427872, 57.375183374083129585
2019-06-04, 3.845354523227383863, 55.061735941320293398
2019-06-05, 3.911246943765281173, 56.313691931540342298
2019-06-06, 3.954400977995110024, 57.133618581907090464
2019-06-07, 3.95, 57.05
2019-06-08, 3.886552567237163814, 55.844498777506112469
2019-06-09, 3.727628361858190709, 52.824938875305623471
2019-06-10, 3.923105134474327628, 56.538997555012224939
2019-06-11, 3.896454767726161369, 56.032640586797066014
2019-06-12, 4.114180929095354523, 60.169437652811735941
2019-06-13, 4.020415647921760391, 58.387897310513447432
2019-06-14, 4.124816625916870415, 60.371515892420537897
2019-06-15, 4.192053789731051344, 61.64902200488997555
2019-06-16, 4.180317848410757946, 61.426039119804400978
2019-06-17, 4.249266503667481662, 62.736063569682151589
2019-06-18, 4.12823960880195599, 60.436552567237163814
2019-06-19, 4.185941320293398533, 61.532885085574572127
2019-06-20, 4.222982885085574572, 62.23667481662591687
2019-06-21, 4.521638141809290953, 67.911124694376528117
2019-06-22, 4.671271393643031784, 70.754156479217603912
2019-06-23, 4.658924205378973105, 70.519559902200488997
2019-06-24, 4.701955990220048899, 71.337163814180929096
2019-06-25, 4.778606356968215158, 72.79352078239608802
2019-06-26, 4.987530562347188264, 76.763080684596577017
2019-06-27, 4.48765281173594132, 67.265403422982885085
2019-06-28, 4.683496332518337408, 70.986430317848410758
2019-06-29, 4.77530562347188264, 72.730806845965770171
2019-06-30, 4.4460880195599022, 66.475672371638141809
2019-07-01, 4.495965770171149144, 67.423349633251833741
2019-07-02, 4.460513447432762836, 66.749755501222493887
2019-07-03, 4.58960880195599022, 69.20256723716381418
2019-07-04, 4.357212713936430317, 64.787041564792176039
2019-07-05, 4.420782396088019559, 65.994865525672371639
2019-07-06, 4.415525672371638141, 65.894987775061124695
2019-07-07, 4.64902200488997555, 70.331418092909535452
2019-07-08, 4.729339853300733496, 71.85745721271393643
2019-07-09, 4.664303178484107579, 70.62176039119804401
2019-07-10, 4.428606356968215158, 66.14352078239608802
2019-07-11, 4.184596577017114914, 61.507334963325183374
2019-07-12, 4.268581907090464547, 63.103056234718826406
2019-07-13, 4.188997555012224938, 61.590953545232273839
2019-07-14, 3.659902200488997555, 51.538141809290953545
2019-07-15, 3.690709046454767726, 52.123471882640586797
2019-07-16, 3.331418092909535452, 45.296943765281173594
2019-07-17, 3.484352078239608801, 48.202689486552567238
2019-07-18, 3.666625916870415647, 51.665892420537897311
2019-07-19, 3.601222493887530562, 50.423227383863080684
2019-07-20, 3.698166259168704156, 52.265158924205378973
2019-07-21, 3.65843520782396088, 51.510268948655256723
2019-07-22, 3.55, 49.45
2019-07-23, 3.490831295843520782, 48.325794621026894865
2019-07-24, 3.552811735941320293, 49.503422982885085574
2019-07-25, 3.581051344743276283, 50.039975550122249389
2019-07-26, 3.581540342298288508, 50.049266503667481663
2019-07-27, 3.42530562347188264, 47.080806845965770171
2019-07-28, 3.485574572127139364, 48.225916870415647922
2019-07-29, 3.475672371638141809, 48.037775061124694376
2019-07-30, 3.465158924205378973, 47.838019559902200489
2019-07-31, 3.573594132029339853, 49.898288508557457213
2019-08-01, 3.559535452322738386, 49.63117359413202934
2019-08-02, 3.562591687041564792, 49.689242053789731051
2019-08-03, 3.615647921760391198, 50.697310513447432762
2019-08-04, 3.625672371638141809, 50.887775061124694376
2019-08-05, 3.748410757946210268, 53.21980440097799511
2019-08-06, 3.660513447432762836, 51.549755501222493887
2019-08-07, 3.660391198044009779, 51.54743276283618582
2019-08-08, 3.599388753056234718, 50.388386308068459658
2019-08-09, 3.470537897310513447, 47.940220048899755501
2019-08-10, 3.419926650366748166, 46.978606356968215159
2019-08-11, 3.541198044009779951, 49.282762836185819071
2019-08-12, 3.480684596577017114, 48.133007334963325184
2019-08-13, 3.449877750611246943, 47.547677261613691932
2019-08-14, 3.177506112469437652, 42.372616136919315404
2019-08-15, 3.197921760391198044, 42.760513447432762836
2019-08-16, 3.164792176039119804, 42.131051344743276284
2019-08-17, 3.16882640586797066, 42.207701711491442542
2019-08-18, 3.280684596577017114, 44.333007334963325184
2019-08-19, 3.37334963325183374, 46.093643031784841076
2019-08-20, 3.2980440097799511, 44.662836185819070904
2019-08-21, 3.190586797066014669, 42.621149144254278729
2019-08-22, 3.236552567237163814, 43.494498777506112469
2019-08-23, 3.278850855745721271, 44.298166259168704156
2019-08-24, 3.233618581907090464, 43.438753056234718826
2019-08-25, 3.177750611246943765, 42.37726161369193154
2019-08-26, 3.201955990220048899, 42.837163814180929096
2019-08-27, 3.185330073349633251, 42.521271393643031785
2019-08-28, 3.012347188264058679, 39.234596577017114915
2019-08-29, 2.963814180929095354, 38.312469437652811736
2019-08-30, 2.956356968215158924, 38.17078239608801956
2019-08-31, 3.004034229828850855, 39.076650366748166259
2019-09-01, 2.994009779951100244, 38.886185819070904645
2019-09-02, 3.085819070904645476, 40.630562347188264059
2019-09-03, 3.089242053789731051, 40.695599022004889975
2019-09-04, 3.037163814180929095, 39.706112469437652812
2019-09-05, 3.027139364303178484, 39.515647921760391198
2019-09-06, 2.972738386308068459, 38.482029339853300734
2019-09-07, 3.077017114914425427, 40.46332518337408313
2019-09-08, 3.114547677261613691, 41.176405867970660147
2019-09-09, 3.108190709046454767, 41.055623471882640587
2019-09-10, 3.090342298288508557, 40.716503667481662592
2019-09-11, 3.079706601466992665, 40.514425427872860635
2019-09-12, 3.111369193154034229, 41.116014669926650367
2019-09-13, 3.120660146699266503, 41.29254278728606357
2019-09-14, 3.208679706601466992, 42.964914425427872861
2019-09-15, 3.214180929095354523, 43.069437652811735941
2019-09-16, 3.315525672371638141, 44.994987775061124695
2019-09-17, 3.4421760391198044, 47.401344743276283619
2019-09-18, 3.470537897310513447, 47.940220048899755501
2019-09-19, 3.624816625916870415, 50.871515892420537897
2019-09-20, 3.565770171149144254, 49.749633251833740831
2019-09-21, 3.525916870415647921, 48.992420537897310514
2019-09-22, 3.48569682151589242, 48.22823960880195599
2019-09-23, 3.355867970660146699, 45.761491442542787286
2019-09-24, 2.932518337408312958, 37.71784841075794621
2019-09-25, 2.977995110024449877, 38.581907090464547678
2019-09-26, 2.927139364303178484, 37.615647921760391198
2019-09-27, 3.032518337408312958, 39.61784841075794621
2019-09-28, 3.025916870415647921, 39.492420537897310514
2019-09-29, 2.975183374083129584, 38.528484107579462103
2019-09-30, 3.095599022004889975, 40.816381418092909536
2019-10-01, 3.053422982885085574, 40.015036674816625917
2019-10-02, 3.110513447432762836, 41.099755501222493887
2019-10-03, 3.039975550122249388, 39.759535452322738387
2019-10-04, 3.052811735941320293, 40.003422982885085574
2019-10-05, 3.060513447432762836, 40.149755501222493887
2019-10-06, 2.980440097799511002, 38.628361858190709046
2019-10-07, 3.108801955990220048, 41.067237163814180929
2019-10-08, 3.11589242053789731, 41.2019559902200489
2019-10-09, 3.262591687041564792, 43.989242053789731051
2019-10-10, 3.244621026894865525, 43.647799511002444988
2019-10-11, 3.110757946210268948, 41.104400977995110025
2019-10-12, 3.098777506112469437, 40.876772616136919316
2019-10-13, 3.117114914425427872, 41.225183374083129585
2019-10-14, 3.181784841075794621, 42.453911980440097799
2019-10-15, 3.107579462102689486, 41.044009779951100245
2019-10-16, 3.033251833740831295, 39.631784841075794621
2019-10-17, 3.067603911980440097, 40.284474327628361858
2019-10-18, 3.014425427872860635, 39.274083129584352078
2019-10-19, 3.003789731051344743, 39.072004889975550122
2019-10-20, 3.045354523227383863, 39.861735941320293398
2019-10-21, 3.031662591687041564, 39.601589242053789731
2019-10-22, 2.9941320293398533, 38.888508557457212714
2019-10-23, 2.875183374083129584, 36.628484107579462103
2019-10-24, 2.864180929095354523, 36.419437652811735941
2019-10-25, 3.120782396088019559, 41.294865525672371639
2019-10-26, 3.100855745721271393, 40.916259168704156479
2019-10-27, 3.154400977995110024, 41.933618581907090464
2019-10-28, 3.128361858190709046, 41.438875305623471883
2019-10-29, 3.236185819070904645, 43.487530562347188264
2019-10-30, 3.141809290953545232, 41.694376528117359413
2019-10-31, 3.13374083129584352, 41.541075794621026895
2019-11-01, 3.139486552567237163, 41.650244498777506113
2019-11-02, 3.140464547677261613, 41.66882640586797066
2019-11-03, 3.121149144254278728, 41.301833740831295844
